paragraph,image,is_code,category,section,title,url,video_urls
💡 La fórmula de diferencia ∆es TIME_PROCESS = PROCESO DE LA RAW – CREACIÓN DE RAW.,,False,Copernico,Cronometraje,Lecturas de una carrera,https://wiki.timingsense.com/hc/es/articles/10383151001757-Lecturas-de-una-carrera,[]
Seleccionando uno o varios rangos de lecturas o raws y haciendo clic en «Operaciones sobre lecturas» del menú lateral derecho puedes:,,False,Copernico,Cronometraje,Lecturas de una carrera,https://wiki.timingsense.com/hc/es/articles/10383151001757-Lecturas-de-una-carrera,[]
"Aplicar un offset de tiempo: añade o resta tiempo a un rango de lecturas seleccionado. Se utiliza para corregir la desincronización de un dispositivo de cronometraje. Ten en cuenta que las lecturas seguirán llegando desincronizadas hasta que no se sincronice el equipo. · Cambiar el estado de activación: activa o desactiva las raws del rango seleccionado. Las lecturas desactivadas seguirán estando en Copérnico pero no se usarán para calcular tiempos. · Cambiar la localizacióndel rango seleccionado: cambia las lecturas de dispositivo. Se utiliza para corregir la ubicación física de un dispositivo, por ejemplo, el dispositivo que debía estar en el 5K está en el 15K. Con esta acción se cambia de localización las lecturas ya registradas.",,False,Copernico,Cronometraje,Lecturas de una carrera,https://wiki.timingsense.com/hc/es/articles/10383151001757-Lecturas-de-una-carrera,[]
También se pueden borrar las lecturas del rango seleccionado haciendo clic en el botón «Eliminar». Esta acción sí sobrescribe las lecturas y se borran de Copérnico: al borrar un rango no se podrá recuperar a menos que se rebobine el dispositivo.,https://timingsense.com/wp-content/uploads/2019/04/167.2-es-2-1024x547.png,False,Copernico,Cronometraje,Lecturas de una carrera,https://wiki.timingsense.com/hc/es/articles/10383151001757-Lecturas-de-una-carrera,[]
"Para visualizar cada una de las raw de un participante hay que ir a «participant» en el menú principal. Al seleccionar al participante, haz clic en el botón derecho del raton. Para cada participante puedes ver todas las lecturas generadas en cada una de las localizaciones; revisar qué lectura le ha sido asignada en cada split; y modificar su tiempo si fuera necesario. También puedes activar o desactivar raws individuales para cada participante.",,False,Copernico,Cronometraje,Lecturas de una carrera,https://wiki.timingsense.com/hc/es/articles/10383151001757-Lecturas-de-una-carrera,[]
"Raw times:muestra todas las lecturas del atleta durante la carrera, detallando su localización y split. Las que aparecen destacadas con color son las que se han asignadas a algún split. · Split times:muestra las raws asignadas a cada split de la carrera.",https://timingsense.com/wp-content/uploads/2019/04/167.2-es-1-1024x548.png,False,Copernico,Cronometraje,Lecturas de una carrera,https://wiki.timingsense.com/hc/es/articles/10383151001757-Lecturas-de-una-carrera,[]
"Si necesitas añadir nuevos campos o han cambiado tiempos de la carrera, habrá que publicar de nuevo Rankings. En este video te enseñamos como:",,False,Copernico,Clasificaciones,Re-Publicar Rankings,https://wiki.timingsense.com/hc/es/articles/20220471282333-Re-Publicar-Rankings,['https://www.youtube-nocookie.com/embed/x0PF5twM3oQ']
"Si utilizasSportmaniacspara publicar resultados porque quieres que los participantes puedan guardar todas sus clasificaciones en su ficha,",https://wiki.timingsense.com/hc/article_attachments/21087539219357,False,Copernico,Clasificaciones,Re-Publicar Rankings,https://wiki.timingsense.com/hc/es/articles/20220471282333-Re-Publicar-Rankings,['https://www.youtube-nocookie.com/embed/x0PF5twM3oQ']
porque has publicado un diploma de la carrera para los participantes.,https://wiki.timingsense.com/hc/article_attachments/21087562767133,False,Copernico,Clasificaciones,Re-Publicar Rankings,https://wiki.timingsense.com/hc/es/articles/20220471282333-Re-Publicar-Rankings,['https://www.youtube-nocookie.com/embed/x0PF5twM3oQ']
"Además de volver a publicar las clasificaciones personalizadas (rankings), deberáspublicar los resultados en Sportmaniacsuna vez que hayas vuelto a publicar rankings, para que ambas publicaciones estén actualizadas.",,False,Copernico,Clasificaciones,Re-Publicar Rankings,https://wiki.timingsense.com/hc/es/articles/20220471282333-Re-Publicar-Rankings,['https://www.youtube-nocookie.com/embed/x0PF5twM3oQ']
Seleccionar documentos como favoritos para una carrera,,False,Copernico,Clasificaciones,Seleccionar documentos como favoritos para una carrera,https://wiki.timingsense.com/hc/es/articles/19435730588189-Seleccionar-documentos-como-favoritos-para-una-carrera,['https://www.youtube-nocookie.com/embed/yAAmsbHVtbw']
Hemos desarrollado una herramienta para poder publicarclasificaciones personalizadasde una forma muy sencilla.,,False,Copernico,Clasificaciones,Clasificaciones personalizadas (Rankings),https://wiki.timingsense.com/hc/es/articles/12585408779165-Clasificaciones-personalizadas-Rankings,['https://www.youtube-nocookie.com/embed/M9dzXapFQIc']
"El objetivo es poder crearclasificaciones más complejasque las obtenidas actualmente. Por ejemplo, agrupando los criterios de atributo local y la categoría, se podrán obtener clasificaciones de locales por categorías.",,False,Copernico,Clasificaciones,Clasificaciones personalizadas (Rankings),https://wiki.timingsense.com/hc/es/articles/12585408779165-Clasificaciones-personalizadas-Rankings,['https://www.youtube-nocookie.com/embed/M9dzXapFQIc']
"Con esta nueva forma de publicar, resuelve la publicación de resultados de equipos, la publicación de clasificaciones de triatlón, las clasificaciones especiales (atributos), y otras necesidades que se explicarán mediante ejemplos.",,False,Copernico,Clasificaciones,Clasificaciones personalizadas (Rankings),https://wiki.timingsense.com/hc/es/articles/12585408779165-Clasificaciones-personalizadas-Rankings,['https://www.youtube-nocookie.com/embed/M9dzXapFQIc']
Con un único clic podrás publicar en la nube todas las clasificaciones personalizadas que sean necesarias en tus carreras.,,False,Copernico,Clasificaciones,Clasificaciones personalizadas (Rankings),https://wiki.timingsense.com/hc/es/articles/12585408779165-Clasificaciones-personalizadas-Rankings,['https://www.youtube-nocookie.com/embed/M9dzXapFQIc']
"Además, esta nueva herramienta será fácilmente adaptable a las páginas web de clasificaciones vía CSS.",,False,Copernico,Clasificaciones,Clasificaciones personalizadas (Rankings),https://wiki.timingsense.com/hc/es/articles/12585408779165-Clasificaciones-personalizadas-Rankings,['https://www.youtube-nocookie.com/embed/M9dzXapFQIc']
La hemos denominadotimingsense Rankings.,,False,Copernico,Clasificaciones,Clasificaciones personalizadas (Rankings),https://wiki.timingsense.com/hc/es/articles/12585408779165-Clasificaciones-personalizadas-Rankings,['https://www.youtube-nocookie.com/embed/M9dzXapFQIc']
"Por supuesto, es compatible con lapublicación de clasificaciones clásica.Siendo esta la que existe en copérnico de forma nativa.",,False,Copernico,Clasificaciones,Clasificaciones personalizadas (Rankings),https://wiki.timingsense.com/hc/es/articles/12585408779165-Clasificaciones-personalizadas-Rankings,['https://www.youtube-nocookie.com/embed/M9dzXapFQIc']
"¿La carrera no tiene clasificaciones de equipos, ni atributos? Se podrán publicar resultados en Sportmaniacs como se ha hecho hasta este momento.",,False,Copernico,Clasificaciones,Clasificaciones personalizadas (Rankings),https://wiki.timingsense.com/hc/es/articles/12585408779165-Clasificaciones-personalizadas-Rankings,['https://www.youtube-nocookie.com/embed/M9dzXapFQIc']
¿Cuántos tipos de publicación de clasificaciones existen?,,False,Copernico,Clasificaciones,Clasificaciones personalizadas (Rankings),https://wiki.timingsense.com/hc/es/articles/12585408779165-Clasificaciones-personalizadas-Rankings,['https://www.youtube-nocookie.com/embed/M9dzXapFQIc']
En la actualidad existen varias formas de publicar los resultados de una carrera:,,False,Copernico,Clasificaciones,Clasificaciones personalizadas (Rankings),https://wiki.timingsense.com/hc/es/articles/12585408779165-Clasificaciones-personalizadas-Rankings,['https://www.youtube-nocookie.com/embed/M9dzXapFQIc']
"Publicación clásica de los resultados en Sportmaniacs.La publicación está limitada a los campos disponibles. Publicación de equipos y atributos vía pdf. · Publicación de resultados desde clasificaciones personalizadas.Por supuesto previa configuración. Está acción subirá los rankings personalizados que se han configurado en copérnico a una nueva plataforma que hemos denominado ""timingsense rankings"". A esta nueva plataforma se podrá conectar vía API para el consumo de dichos datos en APPS de terceros, o bien incrustar los rankings personalizados en Sportmaniacs en webs de terceros. · Exportación y publicación de resultados a CSV o PDF.Por supuesto se puede exportar cualquier presets que tengas disponible en copérnico y también cualquier documento. Esto te permitirá publicarlo en pdf, excel, CSV, etc.",,False,Copernico,Clasificaciones,Clasificaciones personalizadas (Rankings),https://wiki.timingsense.com/hc/es/articles/12585408779165-Clasificaciones-personalizadas-Rankings,['https://www.youtube-nocookie.com/embed/M9dzXapFQIc']
"En cualquier caso,las 3 vías requieren de un proceso manualde publicación de resultados. Esta es la principal diferencia conLiveen los que los resultados se muestran y actualizan en directo en todo momento.",,False,Copernico,Clasificaciones,Clasificaciones personalizadas (Rankings),https://wiki.timingsense.com/hc/es/articles/12585408779165-Clasificaciones-personalizadas-Rankings,['https://www.youtube-nocookie.com/embed/M9dzXapFQIc']
"Hasta la fecha sólo existía una publicación de resultados a Sportmaniacs. Estas clasificaciones en Sportmaniacs no son ni exportables, ni personalizables. Permitía publicar la información que por defecto se visualizaba en Sportmaniacs y no podías añadir ningún otro campo.",,False,Copernico,Clasificaciones,Clasificaciones personalizadas (Rankings),https://wiki.timingsense.com/hc/es/articles/12585408779165-Clasificaciones-personalizadas-Rankings,['https://www.youtube-nocookie.com/embed/M9dzXapFQIc']
Estas limitaciones se solucionan con los rankings personalizables en los que se eligen tanto los métodos para calcular dichos rankings como los campos que se quieren mostrar.,,False,Copernico,Clasificaciones,Clasificaciones personalizadas (Rankings),https://wiki.timingsense.com/hc/es/articles/12585408779165-Clasificaciones-personalizadas-Rankings,['https://www.youtube-nocookie.com/embed/M9dzXapFQIc']
¿Cómo funcionan las clasificaciones personalizadas?,,False,Copernico,Clasificaciones,Clasificaciones personalizadas (Rankings),https://wiki.timingsense.com/hc/es/articles/12585408779165-Clasificaciones-personalizadas-Rankings,['https://www.youtube-nocookie.com/embed/M9dzXapFQIc']
Gráficamente se representaría así:,https://wiki.timingsense.com/hc/article_attachments/21089593554717,False,Copernico,Clasificaciones,Clasificaciones personalizadas (Rankings),https://wiki.timingsense.com/hc/es/articles/12585408779165-Clasificaciones-personalizadas-Rankings,['https://www.youtube-nocookie.com/embed/M9dzXapFQIc']
El proceso seria el siguiente:,,False,Copernico,Clasificaciones,Clasificaciones personalizadas (Rankings),https://wiki.timingsense.com/hc/es/articles/12585408779165-Clasificaciones-personalizadas-Rankings,['https://www.youtube-nocookie.com/embed/M9dzXapFQIc']
"En copernico: configura las clasificaciones personalizadas. · Guarda la configuración para que se generen dichos clasificaciones. · Se suben (publican) las clasificaciones personalizadas a timingsense rankings. · Tras copiar el código Html, se visualizan esos rankings personalizados a través del widget de timingsense rankings. · Para publicar los clasificaciones personalizadas en Sportmaniacs, publica en widget de timingsense rankings en Sportmaniacs. · Visualiza el widget en Sportmaniacs o en la web en la que se insertó el Html.",,False,Copernico,Clasificaciones,Clasificaciones personalizadas (Rankings),https://wiki.timingsense.com/hc/es/articles/12585408779165-Clasificaciones-personalizadas-Rankings,['https://www.youtube-nocookie.com/embed/M9dzXapFQIc']
"Este proceso se puede realizar antes o después de la carrera, pero siempre antes de publicar en timingsense rankings.",,False,Copernico,Clasificaciones,Clasificaciones personalizadas (Rankings),https://wiki.timingsense.com/hc/es/articles/12585408779165-Clasificaciones-personalizadas-Rankings,['https://www.youtube-nocookie.com/embed/M9dzXapFQIc']
"Como se puede ver en la imagen, desde copérnico, se realiza la subida manual o bien a Sportmaniacs o a rankings personalizados.",,False,Copernico,Clasificaciones,Clasificaciones personalizadas (Rankings),https://wiki.timingsense.com/hc/es/articles/12585408779165-Clasificaciones-personalizadas-Rankings,['https://www.youtube-nocookie.com/embed/M9dzXapFQIc']
